mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
425	425	0	0	6/8	8	1	3/4		1/2	3/2		4	64	13046
425	425	0	0	6/8	9	1	3/4		1/2	3/2		4	64	13047
425	425	0	0	6/8	12	1	3/4		1/2	3/2		4	64	13049
425	425	0	0	6/8	13	1	3/4		1/2	3/2		4	64	13050
425	425	0	0	6/8	24	1	1/16		1/16	1		0	72	13064
425	425	0	0	6/8	27	1	1/16		1/16	1		0	72	13076
425	425	0	0	6/8	3	1	3/4		1/2	3/2		4	76	13043
425	425	0	0	6/8	5	1	3/4		1/2	3/2		4	76	13045
425	425	0	0	6/8	11	1	3/4		1/2	3/2		4	76	13048
425	425	0	0	6/8	1	1	1/16		1/16	1		0	84	13019
425	425	0	0	6/8	21	1	1/16		1/16	1		0	84	13052
425	425	0	0	6/8	3	1	3/4		1/2	3/2		4	88	13043
425	425	0	0	6/8	4	1	3/4		1/2	3/2		4	88	13044
425	425	0	0	6/8	2	1	1/16		1/16	1		0	96	13031
425	425	1/16	1/16	6/8	24	1	1/16		1/16	1		5	71	13065
425	425	1/16	1/16	6/8	27	1	1/16		1/16	1		5	71	13077
425	425	1/16	1/16	6/8	1	1	1/16		1/16	1		5	83	13020
425	425	1/16	1/16	6/8	21	1	1/16		1/16	1		5	83	13053
425	425	1/16	1/16	6/8	2	1	1/16		1/16	1		5	95	13032
425	425	1/8	1/8	6/8	24	1	1/16		1/16	1		3	69	13066
425	425	1/8	1/8	6/8	27	1	1/16		1/16	1		3	69	13078
425	425	1/8	1/8	6/8	1	1	1/16		1/16	1		3	81	13021
425	425	1/8	1/8	6/8	21	1	1/16		1/16	1		3	81	13054
425	425	1/8	1/8	6/8	2	1	1/16		1/16	1		3	93	13033
425	425	3/16	3/16	6/8	24	1	1/16		1/16	1		5	71	13067
425	425	3/16	3/16	6/8	27	1	1/16		1/16	1		5	71	13079
425	425	3/16	3/16	6/8	1	1	1/16		1/16	1		5	83	13022
425	425	3/16	3/16	6/8	21	1	1/16		1/16	1		5	83	13055
425	425	3/16	3/16	6/8	2	1	1/16		1/16	1		5	95	13034
425	425	1/4	1/4	6/8	24	1	1/16		1/16	1		0	72	13068
425	425	1/4	1/4	6/8	27	1	1/16		1/16	1		0	72	13080
425	425	1/4	1/4	6/8	1	1	1/16		1/16	1		0	84	13023
425	425	1/4	1/4	6/8	21	1	1/16		1/16	1		0	84	13056
425	425	1/4	1/4	6/8	2	1	1/16		1/16	1		0	96	13035
425	425	5/16	5/16	6/8	24	1	1/16		1/16	1		5	71	13069
425	425	5/16	5/16	6/8	27	1	1/16		1/16	1		5	71	13081
425	425	5/16	5/16	6/8	1	1	1/16		1/16	1		5	83	13024
425	425	5/16	5/16	6/8	21	1	1/16		1/16	1		5	83	13057
425	425	5/16	5/16	6/8	2	1	1/16		1/16	1		5	95	13036
425	425	3/8	3/8	6/8	30	1	3/8		1/4	3/2		3	33	13091
425	425	3/8	3/8	6/8	29	1	3/8		1/4	3/2		3	45	13089
425	425	3/8	3/8	6/8	24	1	1/16		1/16	1		3	69	13070
425	425	3/8	3/8	6/8	27	1	1/16		1/16	1		3	69	13082
425	425	3/8	3/8	6/8	1	1	1/16		1/16	1		3	81	13025
425	425	3/8	3/8	6/8	21	1	1/16		1/16	1		3	81	13058
425	425	3/8	3/8	6/8	2	1	1/16		1/16	1		3	93	13037
425	425	7/16	7/16	6/8	24	1	1/16		1/16	1		5	71	13071
425	425	7/16	7/16	6/8	27	1	1/16		1/16	1		5	71	13083
425	425	7/16	7/16	6/8	1	1	1/16		1/16	1		5	83	13026
425	425	7/16	7/16	6/8	21	1	1/16		1/16	1		5	83	13059
425	425	7/16	7/16	6/8	2	1	1/16		1/16	1		5	95	13038
425	425	1/2	1/2	6/8	24	1	1/16		1/16	1		0	72	13072
425	425	1/2	1/2	6/8	27	1	1/16		1/16	1		0	72	13084
425	425	1/2	1/2	6/8	1	1	1/16		1/16	1		0	84	13027
425	425	1/2	1/2	6/8	21	1	1/16		1/16	1		0	84	13060
425	425	1/2	1/2	6/8	2	1	1/16		1/16	1		0	96	13039
425	425	9/16	9/16	6/8	24	1	1/16		1/16	1		5	71	13073
425	425	9/16	9/16	6/8	27	1	1/16		1/16	1		5	71	13085
425	425	9/16	9/16	6/8	1	1	1/16		1/16	1		5	83	13028
425	425	9/16	9/16	6/8	21	1	1/16		1/16	1		5	83	13061
425	425	9/16	9/16	6/8	2	1	1/16		1/16	1		5	95	13040
425	425	5/8	5/8	6/8	24	1	1/16		1/16	1		3	69	13074
425	425	5/8	5/8	6/8	27	1	1/16		1/16	1		3	69	13086
425	425	5/8	5/8	6/8	1	1	1/16		1/16	1		3	81	13029
425	425	5/8	5/8	6/8	21	1	1/16		1/16	1		3	81	13062
425	425	5/8	5/8	6/8	2	1	1/16		1/16	1		3	93	13041
425	425	11/16	11/16	6/8	24	1	1/16		1/16	1		0	72	13075
425	425	11/16	11/16	6/8	27	1	1/16		1/16	1		0	72	13087
425	425	11/16	11/16	6/8	1	1	1/16		1/16	1		0	84	13030
425	425	11/16	11/16	6/8	21	1	1/16		1/16	1		0	84	13063
425	425	11/16	11/16	6/8	2	1	1/16		1/16	1		0	96	13042
426	426	0	0	6/8	30	1	3/8		1/4	3/2		8	32	13163
426	426	0	0	6/8	29	1	3/8		1/4	3/2		-4	44	13161
426	426	0	0	6/8	14	1	3/4		1/2	3/2		2	50	13124
426	426	0	0	6/8	8	1	3/4		1/2	3/2		2	62	13119
426	426	0	0	6/8	9	1	3/4		1/2	3/2		2	62	13120
426	426	0	0	6/8	12	1	3/4		1/2	3/2		2	62	13122
426	426	0	0	6/8	13	1	3/4		1/2	3/2		2	62	13123
426	426	0	0	6/8	24	1	1/16		1/16	1		2	74	13137
426	426	0	0	6/8	27	1	1/16		1/16	1		2	74	13149
426	426	0	0	6/8	3	1	3/4		1/2	3/2		2	74	13116
426	426	0	0	6/8	5	1	3/4		1/2	3/2		2	74	13118
426	426	0	0	6/8	11	1	3/4		1/2	3/2		2	74	13121
426	426	0	0	6/8	1	1	1/16		1/16	1		2	86	13092
426	426	0	0	6/8	21	1	1/16		1/16	1		2	86	13125
426	426	0	0	6/8	3	1	3/4		1/2	3/2		2	86	13116
426	426	0	0	6/8	4	1	3/4		1/2	3/2		2	86	13117
426	426	0	0	6/8	2	1	1/16		1/16	1		2	98	13104
426	426	1/16	1/16	6/8	24	1	1/16		1/16	1		0	72	13138
426	426	1/16	1/16	6/8	27	1	1/16		1/16	1		0	72	13150
426	426	1/16	1/16	6/8	1	1	1/16		1/16	1		0	84	13093
426	426	1/16	1/16	6/8	21	1	1/16		1/16	1		0	84	13126
426	426	1/16	1/16	6/8	2	1	1/16		1/16	1		0	96	13105
426	426	1/8	1/8	6/8	24	1	1/16		1/16	1		5	71	13139
426	426	1/8	1/8	6/8	27	1	1/16		1/16	1		5	71	13151
426	426	1/8	1/8	6/8	1	1	1/16		1/16	1		5	83	13094
426	426	1/8	1/8	6/8	21	1	1/16		1/16	1		5	83	13127
426	426	1/8	1/8	6/8	2	1	1/16		1/16	1		5	95	13106
426	426	3/16	3/16	6/8	24	1	1/16		1/16	1		0	72	13140
426	426	3/16	3/16	6/8	27	1	1/16		1/16	1		0	72	13152
426	426	3/16	3/16	6/8	1	1	1/16		1/16	1		0	84	13095
426	426	3/16	3/16	6/8	21	1	1/16		1/16	1		0	84	13128
426	426	3/16	3/16	6/8	2	1	1/16		1/16	1		0	96	13107
426	426	1/4	1/4	6/8	24	1	1/16		1/16	1		2	74	13141
426	426	1/4	1/4	6/8	27	1	1/16		1/16	1		2	74	13153
426	426	1/4	1/4	6/8	1	1	1/16		1/16	1		2	86	13096
426	426	1/4	1/4	6/8	21	1	1/16		1/16	1		2	86	13129
426	426	1/4	1/4	6/8	2	1	1/16		1/16	1		2	98	13108
426	426	5/16	5/16	6/8	24	1	1/16		1/16	1		0	72	13142
426	426	5/16	5/16	6/8	27	1	1/16		1/16	1		0	72	13154
426	426	5/16	5/16	6/8	1	1	1/16		1/16	1		0	84	13097
426	426	5/16	5/16	6/8	21	1	1/16		1/16	1		0	84	13130
426	426	5/16	5/16	6/8	2	1	1/16		1/16	1		0	96	13109
426	426	3/8	3/8	6/8	30	1	3/8		1/4	3/2		1	31	13164
426	426	3/8	3/8	6/8	29	1	3/8		1/4	3/2		1	43	13162
426	426	3/8	3/8	6/8	24	1	1/16		1/16	1		5	71	13143
426	426	3/8	3/8	6/8	27	1	1/16		1/16	1		5	71	13155
426	426	3/8	3/8	6/8	1	1	1/16		1/16	1		5	83	13098
426	426	3/8	3/8	6/8	21	1	1/16		1/16	1		5	83	13131
426	426	3/8	3/8	6/8	2	1	1/16		1/16	1		5	95	13110
426	426	7/16	7/16	6/8	24	1	1/16		1/16	1		0	72	13144
426	426	7/16	7/16	6/8	27	1	1/16		1/16	1		0	72	13156
426	426	7/16	7/16	6/8	1	1	1/16		1/16	1		0	84	13099
426	426	7/16	7/16	6/8	21	1	1/16		1/16	1		0	84	13132
426	426	7/16	7/16	6/8	2	1	1/16		1/16	1		0	96	13111
426	426	1/2	1/2	6/8	24	1	1/16		1/16	1		2	74	13145
426	426	1/2	1/2	6/8	27	1	1/16		1/16	1		2	74	13157
426	426	1/2	1/2	6/8	1	1	1/16		1/16	1		2	86	13100
426	426	1/2	1/2	6/8	21	1	1/16		1/16	1		2	86	13133
426	426	1/2	1/2	6/8	2	1	1/16		1/16	1		2	98	13112
426	426	9/16	9/16	6/8	24	1	1/16		1/16	1		0	72	13146
426	426	9/16	9/16	6/8	27	1	1/16		1/16	1		0	72	13158
426	426	9/16	9/16	6/8	1	1	1/16		1/16	1		0	84	13101
426	426	9/16	9/16	6/8	21	1	1/16		1/16	1		0	84	13134
426	426	9/16	9/16	6/8	2	1	1/16		1/16	1		0	96	13113
426	426	5/8	5/8	6/8	24	1	1/16		1/16	1		5	71	13147
426	426	5/8	5/8	6/8	27	1	1/16		1/16	1		5	71	13159
426	426	5/8	5/8	6/8	1	1	1/16		1/16	1		5	83	13102
426	426	5/8	5/8	6/8	21	1	1/16		1/16	1		5	83	13135
426	426	5/8	5/8	6/8	2	1	1/16		1/16	1		5	95	13114
426	426	11/16	11/16	6/8	24	1	1/16		1/16	1		2	74	13148
426	426	11/16	11/16	6/8	27	1	1/16		1/16	1		2	74	13160
426	426	11/16	11/16	6/8	1	1	1/16		1/16	1		2	86	13103
426	426	11/16	11/16	6/8	21	1	1/16		1/16	1		2	86	13136
426	426	11/16	11/16	6/8	2	1	1/16		1/16	1		2	98	13115
427	427	0	0	6/8	30	1	3/8		1/4	3/2		0	36	13236
427	427	0	0	6/8	29	1	3/8		1/4	3/2		0	48	13234
427	427	0	0	6/8	14	1	3/4		1/2	3/2		0	48	13197
427	427	0	0	6/8	8	1	3/4		1/2	3/2		0	60	13192
427	427	0	0	6/8	9	1	3/4		1/2	3/2		0	60	13193
427	427	0	0	6/8	12	1	3/4		1/2	3/2		0	60	13195
427	427	0	0	6/8	13	1	3/4		1/2	3/2		0	60	13196
427	427	0	0	6/8	3	1	3/4		1/2	3/2		0	72	13189
427	427	0	0	6/8	5	1	3/4		1/2	3/2		0	72	13191
427	427	0	0	6/8	11	1	3/4		1/2	3/2		0	72	13194
427	427	0	0	6/8	24	1	1/16		1/16	1		4	76	13210
427	427	0	0	6/8	27	1	1/16		1/16	1		4	76	13222
427	427	0	0	6/8	3	1	3/4		1/2	3/2		0	84	13189
427	427	0	0	6/8	4	1	3/4		1/2	3/2		0	84	13190
427	427	0	0	6/8	1	1	1/16		1/16	1		4	88	13165
427	427	0	0	6/8	21	1	1/16		1/16	1		4	88	13198
427	427	0	0	6/8	2	1	1/16		1/16	1		4	100	13177
427	427	1/16	1/16	6/8	24	1	1/16		1/16	1		2	74	13211
427	427	1/16	1/16	6/8	27	1	1/16		1/16	1		2	74	13223
427	427	1/16	1/16	6/8	1	1	1/16		1/16	1		2	86	13166
427	427	1/16	1/16	6/8	21	1	1/16		1/16	1		2	86	13199
427	427	1/16	1/16	6/8	2	1	1/16		1/16	1		2	98	13178
427	427	1/8	1/8	6/8	24	1	1/16		1/16	1		0	72	13212
427	427	1/8	1/8	6/8	27	1	1/16		1/16	1		0	72	13224
427	427	1/8	1/8	6/8	1	1	1/16		1/16	1		0	84	13167
427	427	1/8	1/8	6/8	21	1	1/16		1/16	1		0	84	13200
427	427	1/8	1/8	6/8	2	1	1/16		1/16	1		0	96	13179
427	427	3/16	3/16	6/8	24	1	1/16		1/16	1		2	74	13213
427	427	3/16	3/16	6/8	27	1	1/16		1/16	1		2	74	13225
427	427	3/16	3/16	6/8	1	1	1/16		1/16	1		2	86	13168
427	427	3/16	3/16	6/8	21	1	1/16		1/16	1		2	86	13201
427	427	3/16	3/16	6/8	2	1	1/16		1/16	1		2	98	13180
427	427	1/4	1/4	6/8	24	1	1/16		1/16	1		4	76	13214
427	427	1/4	1/4	6/8	27	1	1/16		1/16	1		4	76	13226
427	427	1/4	1/4	6/8	1	1	1/16		1/16	1		4	88	13169
427	427	1/4	1/4	6/8	21	1	1/16		1/16	1		4	88	13202
427	427	1/4	1/4	6/8	2	1	1/16		1/16	1		4	100	13181
427	427	5/16	5/16	6/8	24	1	1/16		1/16	1		2	74	13215
427	427	5/16	5/16	6/8	27	1	1/16		1/16	1		2	74	13227
427	427	5/16	5/16	6/8	1	1	1/16		1/16	1		2	86	13170
427	427	5/16	5/16	6/8	21	1	1/16		1/16	1		2	86	13203
427	427	5/16	5/16	6/8	2	1	1/16		1/16	1		2	98	13182
427	427	3/8	3/8	6/8	30	1	3/8		1/4	3/2		0	36	13237
427	427	3/8	3/8	6/8	29	1	3/8		1/4	3/2		0	48	13235
427	427	3/8	3/8	6/8	24	1	1/16		1/16	1		0	72	13216
427	427	3/8	3/8	6/8	27	1	1/16		1/16	1		0	72	13228
427	427	3/8	3/8	6/8	1	1	1/16		1/16	1		0	84	13171
427	427	3/8	3/8	6/8	21	1	1/16		1/16	1		0	84	13204
427	427	3/8	3/8	6/8	2	1	1/16		1/16	1		0	96	13183
427	427	7/16	7/16	6/8	24	1	1/16		1/16	1		2	74	13217
427	427	7/16	7/16	6/8	27	1	1/16		1/16	1		2	74	13229
427	427	7/16	7/16	6/8	1	1	1/16		1/16	1		2	86	13172
427	427	7/16	7/16	6/8	21	1	1/16		1/16	1		2	86	13205
427	427	7/16	7/16	6/8	2	1	1/16		1/16	1		2	98	13184
427	427	1/2	1/2	6/8	24	1	1/16		1/16	1		4	76	13218
427	427	1/2	1/2	6/8	27	1	1/16		1/16	1		4	76	13230
427	427	1/2	1/2	6/8	1	1	1/16		1/16	1		4	88	13173
427	427	1/2	1/2	6/8	21	1	1/16		1/16	1		4	88	13206
427	427	1/2	1/2	6/8	2	1	1/16		1/16	1		4	100	13185
427	427	9/16	9/16	6/8	24	1	1/16		1/16	1		2	74	13219
427	427	9/16	9/16	6/8	27	1	1/16		1/16	1		2	74	13231
427	427	9/16	9/16	6/8	1	1	1/16		1/16	1		2	86	13174
427	427	9/16	9/16	6/8	21	1	1/16		1/16	1		2	86	13207
427	427	9/16	9/16	6/8	2	1	1/16		1/16	1		2	98	13186
427	427	5/8	5/8	6/8	24	1	1/16		1/16	1		0	72	13220
427	427	5/8	5/8	6/8	27	1	1/16		1/16	1		0	72	13232
427	427	5/8	5/8	6/8	1	1	1/16		1/16	1		0	84	13175
427	427	5/8	5/8	6/8	21	1	1/16		1/16	1		0	84	13208
427	427	5/8	5/8	6/8	2	1	1/16		1/16	1		0	96	13187
427	427	11/16	11/16	6/8	24	1	1/16		1/16	1		4	76	13221
427	427	11/16	11/16	6/8	27	1	1/16		1/16	1		4	76	13233
427	427	11/16	11/16	6/8	1	1	1/16		1/16	1		4	88	13176
427	427	11/16	11/16	6/8	21	1	1/16		1/16	1		4	88	13209
427	427	11/16	11/16	6/8	2	1	1/16		1/16	1		4	100	13188
428	428	0	0	6/8	30	1	3/8		1/4	3/2		1	31	13309
428	428	0	0	6/8	29	1	3/8		1/4	3/2		1	43	13307
428	428	0	0	6/8	14	1	3/4		1/2	3/2		5	47	13270
428	428	0	0	6/8	8	1	3/4		1/2	3/2		5	59	13265
428	428	0	0	6/8	9	1	3/4		1/2	3/2		5	59	13266
428	428	0	0	6/8	12	1	3/4		1/2	3/2		5	59	13268
428	428	0	0	6/8	13	1	3/4		1/2	3/2		5	59	13269
428	428	0	0	6/8	3	1	3/4		1/2	3/2		5	71	13262
428	428	0	0	6/8	5	1	3/4		1/2	3/2		5	71	13264
428	428	0	0	6/8	11	1	3/4		1/2	3/2		5	71	13267
428	428	0	0	6/8	24	1	1/16		1/16	1		1	79	13283
428	428	0	0	6/8	27	1	1/16		1/16	1		1	79	13295
428	428	0	0	6/8	3	1	3/4		1/2	3/2		5	83	13262
428	428	0	0	6/8	4	1	3/4		1/2	3/2		5	83	13263
428	428	0	0	6/8	1	1	1/16		1/16	1		1	91	13238
428	428	0	0	6/8	21	1	1/16		1/16	1		1	91	13271
428	428	0	0	6/8	2	1	1/16		1/16	1		1	103	13250
428	428	1/16	1/16	6/8	24	1	1/16		1/16	1		6	78	13284
428	428	1/16	1/16	6/8	27	1	1/16		1/16	1		6	78	13296
428	428	1/16	1/16	6/8	1	1	1/16		1/16	1		6	90	13239
428	428	1/16	1/16	6/8	21	1	1/16		1/16	1		6	90	13272
428	428	1/16	1/16	6/8	2	1	1/16		1/16	1		6	102	13251
428	428	1/8	1/8	6/8	24	1	1/16		1/16	1		-1	77	13285
428	428	1/8	1/8	6/8	27	1	1/16		1/16	1		-1	77	13297
428	428	1/8	1/8	6/8	1	1	1/16		1/16	1		-1	89	13240
428	428	1/8	1/8	6/8	21	1	1/16		1/16	1		-1	89	13273
428	428	1/8	1/8	6/8	2	1	1/16		1/16	1		-1	101	13252
428	428	3/16	3/16	6/8	24	1	1/16		1/16	1		4	76	13286
428	428	3/16	3/16	6/8	27	1	1/16		1/16	1		4	76	13298
428	428	3/16	3/16	6/8	1	1	1/16		1/16	1		4	88	13241
428	428	3/16	3/16	6/8	21	1	1/16		1/16	1		4	88	13274
428	428	3/16	3/16	6/8	2	1	1/16		1/16	1		4	100	13253
428	428	1/4	1/4	6/8	24	1	1/16		1/16	1		2	74	13287
428	428	1/4	1/4	6/8	27	1	1/16		1/16	1		2	74	13299
428	428	1/4	1/4	6/8	1	1	1/16		1/16	1		2	86	13242
428	428	1/4	1/4	6/8	21	1	1/16		1/16	1		2	86	13275
428	428	1/4	1/4	6/8	2	1	1/16		1/16	1		2	98	13254
428	428	5/16	5/16	6/8	24	1	1/16		1/16	1		0	72	13288
428	428	5/16	5/16	6/8	27	1	1/16		1/16	1		0	72	13300
428	428	5/16	5/16	6/8	1	1	1/16		1/16	1		0	84	13243
428	428	5/16	5/16	6/8	21	1	1/16		1/16	1		0	84	13276
428	428	5/16	5/16	6/8	2	1	1/16		1/16	1		0	96	13255
428	428	3/8	3/8	6/8	30	1	3/8		1/4	3/2		1	31	13310
428	428	3/8	3/8	6/8	29	1	3/8		1/4	3/2		1	43	13308
428	428	3/8	3/8	6/8	24	1	1/16		1/16	1		5	71	13289
428	428	3/8	3/8	6/8	27	1	1/16		1/16	1		5	71	13301
428	428	3/8	3/8	6/8	1	1	1/16		1/16	1		5	83	13244
428	428	3/8	3/8	6/8	21	1	1/16		1/16	1		5	83	13277
428	428	3/8	3/8	6/8	2	1	1/16		1/16	1		5	95	13256
428	428	7/16	7/16	6/8	24	1	1/16		1/16	1		3	69	13290
428	428	7/16	7/16	6/8	27	1	1/16		1/16	1		3	69	13302
428	428	7/16	7/16	6/8	1	1	1/16		1/16	1		3	81	13245
428	428	7/16	7/16	6/8	21	1	1/16		1/16	1		3	81	13278
428	428	7/16	7/16	6/8	2	1	1/16		1/16	1		3	93	13257
428	428	1/2	1/2	6/8	24	1	1/16		1/16	1		1	67	13291
428	428	1/2	1/2	6/8	27	1	1/16		1/16	1		1	67	13303
428	428	1/2	1/2	6/8	1	1	1/16		1/16	1		1	79	13246
428	428	1/2	1/2	6/8	21	1	1/16		1/16	1		1	79	13279
428	428	1/2	1/2	6/8	2	1	1/16		1/16	1		1	91	13258
428	428	9/16	9/16	6/8	24	1	1/16		1/16	1		-1	65	13292
428	428	9/16	9/16	6/8	27	1	1/16		1/16	1		-1	65	13304
428	428	9/16	9/16	6/8	1	1	1/16		1/16	1		-1	77	13247
428	428	9/16	9/16	6/8	21	1	1/16		1/16	1		-1	77	13280
428	428	9/16	9/16	6/8	2	1	1/16		1/16	1		-1	89	13259
428	428	5/8	5/8	6/8	24	1	1/16		1/16	1		4	64	13293
428	428	5/8	5/8	6/8	27	1	1/16		1/16	1		4	64	13305
428	428	5/8	5/8	6/8	1	1	1/16		1/16	1		4	76	13248
428	428	5/8	5/8	6/8	21	1	1/16		1/16	1		4	76	13281
428	428	5/8	5/8	6/8	2	1	1/16		1/16	1		4	88	13260
428	428	11/16	11/16	6/8	24	1	1/16		1/16	1		2	62	13294
428	428	11/16	11/16	6/8	27	1	1/16		1/16	1		2	62	13306
428	428	11/16	11/16	6/8	1	1	1/16		1/16	1		2	74	13249
428	428	11/16	11/16	6/8	21	1	1/16		1/16	1		2	74	13282
428	428	11/16	11/16	6/8	2	1	1/16		1/16	1		2	86	13261
429	429	0	0	6/8	30	1	3/8		1/4	3/2		-1	41	13382
429	429	0	0	6/8	14	1	3/4		1/2	3/2		3	45	13343
429	429	0	0	6/8	29	1	3/8		1/4	3/2		-1	53	13380
429	429	0	0	6/8	8	1	3/4		1/2	3/2		3	57	13338
429	429	0	0	6/8	9	1	3/4		1/2	3/2		3	57	13339
429	429	0	0	6/8	12	1	3/4		1/2	3/2		3	57	13341
429	429	0	0	6/8	13	1	3/4		1/2	3/2		3	57	13342
429	429	0	0	6/8	24	1	1/16		1/16	1		0	60	13356
429	429	0	0	6/8	27	1	1/16		1/16	1		0	60	13368
429	429	0	0	6/8	3	1	3/4		1/2	3/2		3	69	13335
429	429	0	0	6/8	5	1	3/4		1/2	3/2		3	69	13337
429	429	0	0	6/8	11	1	3/4		1/2	3/2		3	69	13340
429	429	0	0	6/8	1	1	1/16		1/16	1		0	72	13311
429	429	0	0	6/8	21	1	1/16		1/16	1		0	72	13344
429	429	0	0	6/8	3	1	3/4		1/2	3/2		3	81	13335
429	429	0	0	6/8	4	1	3/4		1/2	3/2		3	81	13336
429	429	0	0	6/8	2	1	1/16		1/16	1		0	84	13323
429	429	1/16	1/16	6/8	24	1	1/16		1/16	1		2	62	13357
429	429	1/16	1/16	6/8	27	1	1/16		1/16	1		2	62	13369
429	429	1/16	1/16	6/8	1	1	1/16		1/16	1		2	74	13312
429	429	1/16	1/16	6/8	21	1	1/16		1/16	1		2	74	13345
429	429	1/16	1/16	6/8	2	1	1/16		1/16	1		2	86	13324
429	429	1/8	1/8	6/8	24	1	1/16		1/16	1		4	64	13358
429	429	1/8	1/8	6/8	27	1	1/16		1/16	1		4	64	13370
429	429	1/8	1/8	6/8	1	1	1/16		1/16	1		4	76	13313
429	429	1/8	1/8	6/8	21	1	1/16		1/16	1		4	76	13346
429	429	1/8	1/8	6/8	2	1	1/16		1/16	1		4	88	13325
429	429	3/16	3/16	6/8	24	1	1/16		1/16	1		-1	65	13359
429	429	3/16	3/16	6/8	27	1	1/16		1/16	1		-1	65	13371
429	429	3/16	3/16	6/8	1	1	1/16		1/16	1		-1	77	13314
429	429	3/16	3/16	6/8	21	1	1/16		1/16	1		-1	77	13347
429	429	3/16	3/16	6/8	2	1	1/16		1/16	1		-1	89	13326
429	429	1/4	1/4	6/8	24	1	1/16		1/16	1		1	67	13360
429	429	1/4	1/4	6/8	27	1	1/16		1/16	1		1	67	13372
429	429	1/4	1/4	6/8	1	1	1/16		1/16	1		1	79	13315
429	429	1/4	1/4	6/8	21	1	1/16		1/16	1		1	79	13348
429	429	1/4	1/4	6/8	2	1	1/16		1/16	1		1	91	13327
429	429	5/16	5/16	6/8	24	1	1/16		1/16	1		8	68	13361
429	429	5/16	5/16	6/8	27	1	1/16		1/16	1		8	68	13373
429	429	5/16	5/16	6/8	1	1	1/16		1/16	1		8	80	13316
429	429	5/16	5/16	6/8	21	1	1/16		1/16	1		8	80	13349
429	429	5/16	5/16	6/8	2	1	1/16		1/16	1		8	92	13328
429	429	3/8	3/8	6/8	30	1	3/8		1/4	3/2		-1	41	13383
429	429	3/8	3/8	6/8	29	1	3/8		1/4	3/2		-1	53	13381
429	429	3/8	3/8	6/8	24	1	1/16		1/16	1		3	69	13362
429	429	3/8	3/8	6/8	27	1	1/16		1/16	1		3	69	13374
429	429	3/8	3/8	6/8	1	1	1/16		1/16	1		3	81	13317
429	429	3/8	3/8	6/8	21	1	1/16		1/16	1		3	81	13350
429	429	3/8	3/8	6/8	2	1	1/16		1/16	1		3	93	13329
429	429	7/16	7/16	6/8	24	1	1/16		1/16	1		5	71	13363
429	429	7/16	7/16	6/8	27	1	1/16		1/16	1		5	71	13375
429	429	7/16	7/16	6/8	1	1	1/16		1/16	1		5	83	13318
429	429	7/16	7/16	6/8	21	1	1/16		1/16	1		5	83	13351
429	429	7/16	7/16	6/8	2	1	1/16		1/16	1		5	95	13330
429	429	1/2	1/2	6/8	24	1	1/16		1/16	1		0	72	13364
429	429	1/2	1/2	6/8	27	1	1/16		1/16	1		0	72	13376
429	429	1/2	1/2	6/8	1	1	1/16		1/16	1		0	84	13319
429	429	1/2	1/2	6/8	21	1	1/16		1/16	1		0	84	13352
429	429	1/2	1/2	6/8	2	1	1/16		1/16	1		0	96	13331
429	429	9/16	9/16	6/8	24	1	1/16		1/16	1		7	73	13365
429	429	9/16	9/16	6/8	27	1	1/16		1/16	1		7	73	13377
429	429	9/16	9/16	6/8	1	1	1/16		1/16	1		7	85	13320
429	429	9/16	9/16	6/8	21	1	1/16		1/16	1		7	85	13353
429	429	9/16	9/16	6/8	2	1	1/16		1/16	1		7	97	13332
429	429	5/8	5/8	6/8	24	1	1/16		1/16	1		2	74	13366
429	429	5/8	5/8	6/8	27	1	1/16		1/16	1		2	74	13378
429	429	5/8	5/8	6/8	1	1	1/16		1/16	1		2	86	13321
429	429	5/8	5/8	6/8	21	1	1/16		1/16	1		2	86	13354
429	429	5/8	5/8	6/8	2	1	1/16		1/16	1		2	98	13333
429	429	11/16	11/16	6/8	24	1	1/16		1/16	1		9	75	13367
429	429	11/16	11/16	6/8	27	1	1/16		1/16	1		9	75	13379
429	429	11/16	11/16	6/8	1	1	1/16		1/16	1		9	87	13322
429	429	11/16	11/16	6/8	21	1	1/16		1/16	1		9	87	13355
429	429	11/16	11/16	6/8	2	1	1/16		1/16	1		9	99	13334
430	430	0	0	6/8	30	1	3/8		1/4	3/2		4	40	13455
430	430	0	0	6/8	14	1	3/4		1/2	3/2		1	43	13416
430	430	0	0	6/8	29	1	3/8		1/4	3/2		4	52	13453
430	430	0	0	6/8	8	1	3/4		1/2	3/2		1	55	13411
430	430	0	0	6/8	9	1	3/4		1/2	3/2		1	55	13412
430	430	0	0	6/8	12	1	3/4		1/2	3/2		1	55	13414
430	430	0	0	6/8	13	1	3/4		1/2	3/2		1	55	13415
430	430	0	0	6/8	3	1	3/4		1/2	3/2		1	67	13408
430	430	0	0	6/8	5	1	3/4		1/2	3/2		1	67	13410
430	430	0	0	6/8	11	1	3/4		1/2	3/2		1	67	13413
430	430	0	0	6/8	24	1	1/16		1/16	1		4	76	13429
430	430	0	0	6/8	27	1	1/16		1/16	1		4	76	13441
430	430	0	0	6/8	3	1	3/4		1/2	3/2		1	79	13408
430	430	0	0	6/8	4	1	3/4		1/2	3/2		1	79	13409
430	430	0	0	6/8	1	1	1/16		1/16	1		4	88	13384
